#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Gohir.D12G159500.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D12G049700.1.p	dual	dual	mitochondrial	plastid	non-organellar
Gohir.D12G095900.1.p	plastid	non-organellar	plastid	plastid	non-organellar
Gohir.D12G078800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G136500.1.p	dual	dual	mitochondrial	non-organellar	non-organellar
Gohir.D12G143400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G175400.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D12G176000.1.p	plastid	plastid	plastid	plastid	plastid
Gohir.D12G263800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G022500.1.p	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Gohir.D12G039300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G077600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G117000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G199400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G072500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G277700.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
Gohir.D12G129600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G031300.1.p	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Gohir.D12G029000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G075700.1.p	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Gohir.D12G264300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G102900.1.p	plastid	plastid	plastid	plastid	plastid
Gohir.D12G230700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G039700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G032900.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D12G184500.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D12G123000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G060800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G132300.1.p	plastid	plastid	non-organellar	plastid	plastid
Gohir.D12G015900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G198300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G111700.1.p	plastid	plastid	plastid	non-organellar	non-organellar
Gohir.D12G041600.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D12G073100.1.p	plastid	plastid	non-organellar	non-organellar	non-organellar
Gohir.D12G094200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G063500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G120400.1.p	dual	dual	plastid	plastid	N/A
Gohir.D12G249900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G102500.1.p	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Gohir.D12G263300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G243800.1.p	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Gohir.D12G060700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G196100.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D12G145800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G151400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G074700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G229400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G265200.1.p	dual	dual	mitochondrial	mitochondrial	dual
Gohir.D12G127600.1.p	plastid	plastid	non-organellar	plastid	plastid
Gohir.D12G250800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G163500.1.p	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Gohir.D12G041700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G148800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G223300.1.p	dual	dual	mitochondrial	mitochondrial	non-organellar
Gohir.D12G065200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G242400.1.p	dual	plastid	mitochondrial	non-organellar	N/A
Gohir.D12G068600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G122700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G155200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G030000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G055200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G153400.1.p	dual	dual	mitochondrial	non-organellar	non-organellar
Gohir.D12G004200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G208400.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D12G053600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G027500.1.p	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Gohir.D12G219000.1.p	dual	dual	mitochondrial	plastid	non-organellar
Gohir.D12G018700.1.p	dual	dual	mitochondrial	non-organellar	non-organellar
Gohir.D12G152900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G087700.1.p	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
Gohir.D12G104000.1.p	mitochondrial	mitochondrial	non-organellar	mitochondrial	mitochondrial
Gohir.D12G028400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G105400.1.p	plastid	plastid	non-organellar	non-organellar	non-organellar
Gohir.D12G173700.1.p	dual	dual	plastid	non-organellar	non-organellar
Gohir.D12G204400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G115000.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D12G203200.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D12G047300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G154300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G234900.1.p	dual	plastid	mitochondrial	plastid	non-organellar
Gohir.D12G211500.1.p	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Gohir.D12G251900.1.p	dual	dual	mitochondrial	plastid	non-organellar
Gohir.D12G062300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G067400.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D12G158600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G149100.1.p	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Gohir.D12G143900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G125500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G231100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G156500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G046500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G100600.1.p	dual	dual	mitochondrial	plastid	non-organellar
Gohir.D12G264600.1.p	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Gohir.D12G000400.1.p	plastid	plastid	non-organellar	plastid	non-organellar
Gohir.D12G217700.1.p	dual	dual	non-organellar	non-organellar	non-organellar
Gohir.D12G257700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G076200.1.p	plastid	plastid	non-organellar	non-organellar	non-organellar
Gohir.D12G090800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G093300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G207300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G251300.1.p	mitochondrial	non-organellar	non-organellar	non-organellar	mitochondrial
Gohir.D12G170400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G003100.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D12G248400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G191700.1.p	dual	plastid	non-organellar	mitochondrial	non-organellar
Gohir.D12G199700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G227300.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D12G191800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G125100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G166900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G085200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G029500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G134400.1.p	plastid	plastid	plastid	plastid	non-organellar
Gohir.D12G113600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G157600.1.p	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Gohir.D12G270800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G056400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G189800.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D12G032800.1.p	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Gohir.D12G061000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G044800.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D12G214700.1.p	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Gohir.D12G070600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G129800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G005900.1.p	dual	dual	mitochondrial	mitochondrial	non-organellar
Gohir.D12G268700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G223100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G042300.1.p	dual	dual	plastid	non-organellar	non-organellar
Gohir.D12G181600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G162800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G029200.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D12G043500.1.p	dual	dual	plastid	non-organellar	non-organellar
Gohir.D12G265800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G111300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G013100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G232100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G086400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G014000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G027800.1.p	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Gohir.D12G179500.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D12G054100.1.p	plastid	non-organellar	non-organellar	plastid	non-organellar
Gohir.D12G242800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G040900.1.p	dual	dual	plastid	plastid	dual
Gohir.D12G129500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G270400.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D12G048600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G256300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G247200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G064600.1.p	dual	mitochondrial	non-organellar	plastid	mitochondrial
Gohir.D12G061900.1.p	dual	dual	mitochondrial	non-organellar	non-organellar
Gohir.D12G247100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G269900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G062200.1.p	plastid	non-organellar	plastid	non-organellar	N/A
Gohir.D12G124900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G138600.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D12G192100.1.p	plastid	non-organellar	non-organellar	plastid	non-organellar
Gohir.D12G173200.1.p	dual	dual	plastid	plastid	plastid
Gohir.D12G131700.1.p	dual	plastid	mitochondrial	plastid	plastid
Gohir.D12G172700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G274600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G016300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G268300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G046300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G269700.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D12G123100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G037800.1.p	dual	dual	mitochondrial	non-organellar	non-organellar
Gohir.D12G075100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G148500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G065700.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D12G136200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G059500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G131400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G253400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G085100.1.p	dual	dual	plastid	plastid	plastid
Gohir.D12G040100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G051200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G111200.1.p	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Gohir.D12G234500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G212200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G153600.1.p	dual	plastid	mitochondrial	non-organellar	non-organellar
Gohir.D12G106200.1.p	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Gohir.D12G020400.1.p	dual	dual	non-organellar	non-organellar	N/A
Gohir.D12G274100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G048900.1.p	dual	mitochondrial	plastid	non-organellar	non-organellar
Gohir.D12G240200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G124800.1.p	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Gohir.D12G209900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G080800.1.p	dual	mitochondrial	plastid	non-organellar	non-organellar
Gohir.D12G267900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G073700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G030900.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D12G104100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G016200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G180500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G202000.1.p	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Gohir.D12G144200.1.p	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Gohir.D12G068900.1.p	plastid	plastid	non-organellar	non-organellar	non-organellar
Gohir.D12G207700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G241300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G165600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G240500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G011500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G091400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G247000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G001700.1.p	dual	dual	plastid	plastid	plastid
Gohir.D12G094900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G182900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G215900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G109000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G252900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G021500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G082600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G159600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G005200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G142800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G182800.1.p	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Gohir.D12G103800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G200900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G110100.1.p	plastid	non-organellar	non-organellar	plastid	plastid
Gohir.D12G210900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G009200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G212100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G119800.1.p	plastid	non-organellar	plastid	plastid	non-organellar
Gohir.D12G203500.1.p	dual	dual	plastid	non-organellar	non-organellar
Gohir.D12G255200.1.p	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Gohir.D12G203900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G263600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G260800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G017600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G210100.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D12G267800.1.p	plastid	plastid	non-organellar	plastid	non-organellar
Gohir.D12G177200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G219200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G253700.1.p	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Gohir.D12G185000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gohir.D12G077900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G149300.1.p	plastid	plastid	non-organellar	non-organellar	non-organellar
Gohir.D12G128000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G117400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G094500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G041400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G104200.1.p	plastid	plastid	non-organellar	non-organellar	non-organellar
Gohir.D12G213400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G055700.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D12G019200.1.p	dual	dual	mitochondrial	non-organellar	mitochondrial
Gohir.D12G067500.1.p	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Gohir.D12G134000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G152400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G159400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G000300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G231600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G152200.1.p	dual	dual	mitochondrial	non-organellar	mitochondrial
Gohir.D12G178800.1.p	plastid	plastid	non-organellar	non-organellar	non-organellar
Gohir.D12G023300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G097900.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D12G147300.1.p	dual	dual	mitochondrial	mitochondrial	mitochondrial
Gohir.D12G231000.1.p	dual	dual	plastid	plastid	plastid
Gohir.D12G056100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G137300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G161400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G184900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G237400.1.p	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Gohir.D12G084900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G059400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G053300.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D12G009800.1.p	plastid	plastid	non-organellar	non-organellar	non-organellar
Gohir.D12G097100.1.p	plastid	plastid	non-organellar	plastid	non-organellar
Gohir.D12G043000.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D12G080100.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D12G234000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G252400.1.p	dual	dual	mitochondrial	plastid	non-organellar
Gohir.D12G114000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G176300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G108600.1.p	dual	mitochondrial	plastid	mitochondrial	non-organellar
Gohir.D12G058800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G003400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G140700.1.p	dual	dual	mitochondrial	non-organellar	non-organellar
Gohir.D12G082800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G125300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G148600.1.p	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Gohir.D12G250900.1.p	dual	dual	mitochondrial	mitochondrial	non-organellar
Gohir.D12G205700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gohir.D12G259400.1.p	mitochondrial	mitochondrial	non-organellar	non-organellar	mitochondrial
Gohir.D12G007900.1.p	mitochondrial	non-organellar	non-organellar	mitochondrial	mitochondrial
Gohir.D12G072700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G210200.1.p	plastid	plastid	non-organellar	non-organellar	non-organellar
Gohir.D12G049500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G080300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G217200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G192500.1.p	dual	dual	mitochondrial	mitochondrial	dual
Gohir.D12G089600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G014100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G011400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G184200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G116700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G252300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G049300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G044100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G244600.1.p	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Gohir.D12G108900.1.p	plastid	plastid	non-organellar	plastid	non-organellar
Gohir.D12G161300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G158700.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D12G014600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G145100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G152300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G041300.1.p	dual	dual	mitochondrial	mitochondrial	non-organellar
Gohir.D12G007100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G275900.1.p	dual	dual	plastid	plastid	plastid
Gohir.D12G073000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G128300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G020600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G006300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G125000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G054500.1.p	dual	mitochondrial	plastid	non-organellar	non-organellar
Gohir.D12G146600.1.p	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Gohir.D12G074600.1.p	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Gohir.D12G153200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D12G002700.1.p	dual	dual	non-organellar	non-organellar	non-organellar
