Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
Gj5X254T32.1																																																							
Gj5X302T36.1																																																							
Gj5X359T37.1																																																							
Gj5X393T47.1																																																							
Gj5X84T1.1																																																							
Gj6A17T17.1																																																							
Gj6A239T14.1																																																							
Gj6A280T117.1																																																							
Gj6A311T77.1																																																							
Gj6A330T71.1																																																							
Gj6A3T55.1																																																							
Gj6A72T26.1																																																							
Gj6P12T13.1																																																							
Gj6P24T1.1																																																							
Gj6P335T9.1																																																							
Gj6P58T3.1																																																							
Gj6X111T1.1																																																							
Gj6X189T4.1																																																							
Gj6X244T6.1																																																							
Gj6X292T31.1																																																							
Gj6X331T39.1																																																							
Gj6X80T15.1																																																							
Gj7A17T45.1																																																							
Gj7A253T19.1																																																							
Gj7A326T42.1																																																							
Gj7A354T79.1																																																							
Gj7A375T65.1																																																							
Gj7A412T62.1																																																							
Gj7A82T26.1																																																							
Gj7P16T8.1																																																							
Gj7P283T2.1																																																							
Gj7P34T4.1																																																							
Gj7P375T9.1																																																							
Gj7P405T9.1																																																							
Gj7P79T5.1																																																							
Gj7X145T0.1																																																							
Gj7X200T27.1																																																							
Gj7X258T19.1																																																							
Gj7X295T54.1																																																							
Gj7X334T17.1																																																							
Gj7X371T24.1																																																							
Gj7X405T64.1																																																							
Gj8A103T19.1																																																							
Gj8A160T10.1																																																							
Gj8A251T65.1																																																							
Gj8A310T15.1																																																							
Gj8A348T72.1																																																							
Gj8A370T81.1																																																							
Gj8A387T83.1																																																							
Gj8A42T42.1																																																							
Gj8A75T17.1																																																							
Gj8P100T5.1																																																							
Gj8P20T13.1																																																							
Gj8P2T17.1																																																							
Gj8P35T8.1																																																							
Gj8P394T12.1																																																							
Gj8P65T6.1																																																							
Gj8P94T1.1																																																							
Gj8X166T2.1																																																							
Gj8X252T6.1																																																							
Gj8X299T12.1																																																							
Gj8X349T46.1																																																							
Gj8X383T52.1																																																							
Gj8X77T2.1																																																							
Gj9A1008T57.1																																																							
Gj9A1023T64.1																																																							
Gj9A1035T99.1																																																							
Gj9A1049T106.1																																																							
Gj9A1061T104.1																																																							
Gj9A1071T134.1																																																							
Gj9A1083T93.1																																																							
Gj9A1096T99.1																																																							
Gj9A113T117.1																																																							
Gj9A123T98.1																																																							
Gj9A134T93.1																																																							
Gj9A146T82.1																																																							
Gj9A15T89.1																																																							
Gj9A170T86.1																																																							
Gj9A183T78.1																																																							
Gj9A195T100.1																																																							
Gj9A204T141.1																																																							
Gj9A217T111.1																																																							
Gj9A245T62.1																																																							
Gj9A278T90.1																																																							
Gj9A294T87.1																																																							
Gj9A312T89.1																																																							
Gj9A339T61.1																																																							
Gj9A369T53.1																																																							
Gj9A467T22.1																																																							
Gj9A524T106.1																																																							
Gj9A549T68.1																																																							
Gj9A563T40.1																																																							
Gj9A576T95.1																																																							
Gj9A609T73.1																																																							
Gj9A621T18.1																																																							
Gj9A640T36.1																																																							
Gj9A653T85.1																																																							
Gj9A666T86.1																																																							
Gj9A679T96.1																																																							
Gj9A691T103.1																																																							
Gj9A701T125.1																																																							
Gj9A712T63.1																																																							
Gj9A726T165.1																																																							
Gj9A741T94.1																																																							
Gj9A756T91.1																																																							
Gj9A76T59.1																																																							
Gj9A783T89.1																																																							
Gj9A797T91.1																																																							
Gj9A815T124.1																																																							
Gj9A825T131.1																																																							
Gj9A838T52.1																																																							
Gj9A861T132.1																																																							
Gj9A874T114.1																																																							
Gj9A888T109.1																																																							
Gj9A900T110.1																																																							
Gj9A928T76.1																																																							
Gj9A946T60.1																																																							
Gj9A95T103.1																																																							
Gj9A972T155.1																																																							
Gj9A986T77.1																																																							
Gj9E10T6.1																																																							
Gj9P1014T20.1																																																							
Gj9P1041T18.1																																																							
Gj9P106T24.1																																																							
Gj9P1094T12.1																																																							
Gj9P143T10.1																																																							
Gj9P172T9.1																																																							
Gj9P197T29.1																																																							
Gj9P219T23.1																																																							
Gj9P247T8.1																																																							
Gj9P281T21.1																																																							
Gj9P31T21.1																																																							
Gj9P364T2.1																																																							
Gj9P43T12.1																																																							
Gj9P516T3.1																																																							
Gj9P557T12.1																																																							
Gj9P587T17.1																																																							
Gj9P612T19.1																																																							
Gj9P648T24.1																																																							
Gj9P678T11.1																																																							
Gj9P701T16.1																																																							
Gj9P728T19.1																																																							
Gj9P75T18.1																																																							
Gj9P788T17.1																																																							
Gj9P811T19.1																																																							
Gj9P834T12.1																																																							
Gj9P863T13.1																																																							
Gj9P887T15.1																																																							
Gj9P90T20.1																																																							
Gj9P96T13.1																																																							
Gj9P991T20.1																																																							
Gj9X1026T43.1																																																							
Gj9X1056T52.1																																																							
Gj9X1090T29.1																																																							
Gj9X129T64.1																																																							
Gj9X162T109.1																																																							
Gj9X193T81.1																																																							
Gj9X225T52.1																																																							
Gj9X266T26.1																																																							
Gj9X307T95.1																																																							
Gj9X351T35.1																																																							
Gj9X412T7.1																																																							
Gj9X488T4.1																																																							
Gj9X540T85.1																																																							
Gj9X577T29.1																																																							
Gj9X615T35.1																																																							
Gj9X654T69.1																																																							
Gj9X683T74.1																																																							
Gj9X720T39.1																																																							
Gj9X766T73.1																																																							
Gj9X808T11.1																																																							
Gj9X844T19.1																																																							
Gj9X881T26.1																																																							
Gj9X922T103.1																																																							
Gj9X962T50.1																																																							
Gj9X998T20.1																																																							
Gju34055P0T2.1																																																							
Gj1A13T80.1																																																							
Gj1A185T26.1																																																							
Gj1A235T17.1																																																							
Gj1A314T10.1																																																							
Gj1A396T26.1																																																							
Gj1A435T16.1																																																							
Gj1A472T58.1																																																							
Gj1A497T99.1																																																							
Gj1A514T65.1																																																							
Gj1A531T66.1																																																							
Gj1A7T57.1																																																							
Gj1E480T0.1																																																							
Gj1P221T2.1																																																							
Gj1P329T5.1																																																							
Gj1P42T13.1																																																							
Gj1P47T5.1																																																							
Gj1P512T14.1																																																							
Gj1P55T7.1																																																							
Gj1P92T0.1																																																							
Gj1X136T15.1																																																							
Gj1X19T39.1																																																							
Gj1X254T21.1																																																							
Gj1X328T4.1																																																							
Gj1X395T28.1																																																							
Gj1X444T26.1																																																							
Gj1X470T15.1																																																							
Gj1X509T42.1																																																							
Gj1X541T10.1																																																							
Gj10A138T4.1																																																							
Gj10A227T78.1																																																							
Gj10A251T57.1																																																							
Gj10A271T62.1																																																							
Gj10A297T131.1																																																							
Gj10A30T7.1																																																							
Gj10P16T5.1																																																							
Gj10P231T16.1																																																							
Gj10P271T1.1																																																							
Gj10P298T30.1																																																							
Gj10P9T8.1																																																							
Gj10X157T20.1																																																							
Gj10X19T12.1																																																							
Gj10X232T44.1																																																							
Gj10X260T16.1																																																							
Gj11A111T43.1																																																							
Gj11A212T56.1																																																							
Gj11A263T76.1																																																							
Gj11A299T57.1																																																							
Gj11A326T38.1																																																							
Gj11A353T55.1																																																							
Gj11A370T80.1																																																							
Gj11A390T72.1																																																							
Gj11A404T68.1																																																							
Gj11A415T160.1																																																							
Gj11A430T90.1																																																							
Gj11A66T20.1																																																							
Gj11P101T13.1																																																							
Gj11P229T7.1																																																							
Gj11P291T3.1																																																							
Gj11P346T7.1																																																							
Gj11P374T7.1																																																							
Gj11P40T8.1																																																							
Gj11P438T16.1																																																							
Gj11X105T1.1																																																							
Gj11X185T23.1																																																							
Gj11X232T23.1																																																							
Gj11X276T17.1																																																							
Gj11X314T29.1																																																							
Gj11X352T24.1																																																							
Gj11X391T59.1																																																							
Gj11X429T37.1																																																							
Gj11X99T23.1																																																							
Gj2A171T30.1																																																							
Gj2A255T25.1																																																							
Gj2A323T23.1																																																							
Gj2A350T132.1																																																							
Gj2A367T86.1																																																							
Gj2A393T83.1																																																							
Gj2A411T70.1																																																							
Gj2A437T21.1																																																							
Gj2A472T43.1																																																							
Gj2A59T94.1																																																							
Gj2E385T4.1																																																							
Gj2P171T8.1																																																							
Gj2P281T2.1																																																							
Gj2P346T11.1																																																							
Gj2P377T10.1																																																							
Gj2P40T1.1																																																							
Gj2P465T3.1																																																							
Gj2P60T4.1																																																							
Gj2X110T20.1																																																							
Gj2X181T0.1																																																							
Gj2X270T6.1																																																							
Gj2X322T1.1																																																							
Gj2X364T51.1																																																							
Gj2X401T33.1																																																							
Gj2X433T54.1																																																							
Gj2X47T24.1																																																							
Gj2X63T33.1																																																							
Gj3A212T19.1																																																							
Gj3A272T36.1																																																							
Gj3A297T88.1																																																							
Gj3A312T67.1																																																							
Gj3A326T83.1																																																							
Gj3A342T83.1																																																							
Gj3E308T8.1																																																							
Gj3P126T2.1																																																							
Gj3P261T15.1																																																							
Gj3P300T4.1																																																							
Gj3P326T19.1																																																							
Gj3P37T11.1																																																							
Gj3P82T1.1																																																							
Gj3X140T12.1																																																							
Gj3X192T9.1																																																							
Gj3X254T25.1																																																							
Gj3X295T106.1																																																							
Gj3X322T36.1																																																							
Gj3X5T13.1																																																							
Gj4A119T71.1																																																							
Gj4A153T27.1																																																							
Gj4A20T87.1																																																							
Gj4A273T29.1																																																							
Gj4A324T40.1																																																							
Gj4A388T37.1																																																							
Gj4A425T26.1																																																							
Gj4A461T68.1																																																							
Gj4A486T26.1																																																							
Gj4A505T97.1																																																							
Gj4A72T49.1																																																							
Gj4E405T1.1																																																							
Gj4P102T9.1																																																							
Gj4P13T8.1																																																							
Gj4P221T7.1																																																							
Gj4P341T1.1																																																							
Gj4P419T2.1																																																							
Gj4P467T1.1																																																							
Gj4P49T8.1																																																							
Gj4P64T10.1																																																							
Gj4P98T5.1																																																							
Gj4X136T12.1																																																							
Gj4X180T8.1																																																							
Gj4X240T9.1																																																							
Gj4X313T3.1																																																							
Gj4X365T16.1																																																							
Gj4X413T5.1																																																							
Gj4X464T5.1																																																							
Gj4X501T27.1																																																							
Gj5A119T24.1																																																							
Gj5A19T26.1																																																							
Gj5A271T23.1																																																							
Gj5A316T50.1																																																							
Gj5A362T36.1																																																							
Gj5A40T67.1																																																							
Gj5A77T92.1																																																							
Gj5E363T3.1																																																							
Gj5P118T3.1																																																							
Gj5P226T5.1																																																							
Gj5P311T7.1																																																							
Gj5P378T9.1																																																							
Gj5P62T3.1																																																							
Gj5P94T5.1																																																							
Gj5X147T5.1																																																							
Gj5X215T4.1																																																							
Gj5X276T11.1																																																							
Gj5X318T5.1																																																							
Gj5X36T32.1																																																							
Gj5X48T29.1																																																							
Gj6A114T11.1																																																							
Gj6A1T37.1																																																							
Gj6A253T24.1																																																							
Gj6A291T45.1																																																							
Gj6A318T81.1																																																							
Gj6A336T66.1																																																							
Gj6A4T65.1																																																							
Gj6A93T32.1																																																							
Gj6P182T3.1																																																							
Gj6P278T8.1																																																							
Gj6P313T2.1																																																							
Gj6P38T8.1																																																							
Gj6P70T3.1																																																							
Gj6X139T2.1																																																							
Gj6X212T11.1																																																							
Gj6X260T66.1																																																							
Gj6X307T30.1																																																							
Gj6X35T17.1																																																							
Gj7A113T22.1																																																							
Gj7A279T8.1																																																							
Gj7A338T106.1																																																							
Gj7A365T90.1																																																							
Gj7A383T96.1																																																							
Gj7A401T164.1																																																							
Gj7A52T19.1																																																							
Gj7E317T1.1																																																							
Gj7P21T0.1																																																							
Gj7P303T2.1																																																							
Gj7P357T4.1																																																							
Gj7P386T19.1																																																							
Gj7P45T14.1																																																							
Gj7P93T0.1																																																							
Gj7X165T19.1																																																							
Gj7X220T5.1																																																							
Gj7X266T26.1																																																							
Gj7X308T14.1																																																							
Gj7X347T33.1																																																							
Gj7X381T45.1																																																							
Gj7X55T16.1																																																							
Gj8A11T60.1																																																							
Gj8A194T46.1																																																							
Gj8A277T27.1																																																							
Gj8A324T43.1																																																							
Gj8A356T56.1																																																							
Gj8A377T54.1																																																							
Gj8A392T58.1																																																							
Gj8A55T88.1																																																							
Gj8A88T87.1																																																							
Gj8P13T11.1																																																							
Gj8P240T6.1																																																							
Gj8P321T8.1																																																							
Gj8P373T8.1																																																							
Gj8P43T8.1																																																							
Gj8P70T6.1																																																							
Gj8X118T24.1																																																							
Gj8X205T5.1																																																							
Gj8X267T19.1																																																							
Gj8X317T50.1																																																							
Gj8X35T50.1																																																							
Gj8X395T83.1																																																							
Gj8X97T11.1																																																							
Gj9A1013T88.1																																																							
Gj9A1040T73.1																																																							
Gj9A1052T117.1																																																							
Gj9A1064T97.1																																																							
Gj9A1076T80.1																																																							
Gj9A1088T88.1																																																							
Gj9A1100T115.1																																																							
Gj9A117T82.1																																																							
Gj9A138T83.1																																																							
Gj9A14T108.1																																																							
Gj9A174T90.1																																																							
Gj9A198T85.1																																																							
Gj9A220T114.1																																																							
Gj9A233T62.1																																																							
Gj9A252T83.1																																																							
Gj9A26T95.1																																																							
Gj9A29T86.1																																																							
Gj9A31T98.1																																																							
Gj9A347T44.1																																																							
Gj9A37T98.1																																																							
Gj9A435T13.1																																																							
Gj9A48T90.1																																																							
Gj9A534T47.1																																																							
Gj9A554T101.1																																																							
Gj9A568T58.1																																																							
Gj9A580T89.1																																																							
Gj9A5T95.1																																																							
Gj9A613T83.1																																																							
Gj9A629T84.1																																																							
Gj9A646T36.1																																																							
Gj9A658T68.1																																																							
Gj9A670T80.1																																																							
Gj9A682T139.1																																																							
Gj9A695T106.1																																																							
Gj9A705T77.1																																																							
Gj9A718T107.1																																																							
Gj9A730T60.1																																																							
Gj9A749T100.1																																																							
Gj9A75T123.1																																																							
Gj9A774T65.1																																																							
Gj9A788T98.1																																																							
Gj9A801T119.1																																																							
Gj9A819T107.1																																																							
Gj9A829T57.1																																																							
Gj9A841T93.1																																																							
Gj9A854T86.1																																																							
Gj9A867T91.1																																																							
Gj9A879T95.1																																																							
Gj9A892T74.1																																																							
Gj9A904T87.1																																																							
Gj9A918T76.1																																																							
Gj9A935T78.1																																																							
Gj9A951T48.1																																																							
Gj9A977T99.1																																																							
Gj9A992T73.1																																																							
Gj9E341T0.1																																																							
Gj9E647T5.1																																																							
Gj9P0T6.1																																																							
Gj9P1025T17.1																																																							
Gj9P1051T15.1																																																							
Gj9P107T17.1																																																							
Gj9P1100T17.1																																																							
Gj9P130T10.1																																																							
Gj9P17T9.1																																																							
Gj9P229T9.1																																																							
Gj9P262T18.1																																																							
Gj9P292T3.1																																																							
Gj9P32T18.1																																																							
Gj9P38T10.1																																																							
Gj9P465T2.1																																																							
Gj9P535T7.1																																																							
Gj9P567T11.1																																																							
Gj9P625T16.1																																																							
Gj9P686T11.1																																																							
Gj9P739T9.1																																																							
Gj9P772T19.1																																																							
Gj9P798T23.1																																																							
Gj9P846T19.1																																																							
Gj9P871T21.1																																																							
Gj9P892T26.1																																																							
Gj9P94T19.1																																																							
Gj9P976T9.1																																																							
Gj9P99T21.1																																																							
Gj9X1036T39.1																																																							
Gj9X1068T33.1																																																							
Gj9X1100T65.1																																																							
Gj9X13T37.1																																																							
Gj9X170T26.1																																																							
Gj9X203T82.1																																																							
Gj9X241T29.1																																																							
Gj9X278T26.1																																																							
Gj9X323T21.1																																																							
Gj9X367T12.1																																																							
Gj9X431T5.1																																																							
Gj9X510T1.1																																																							
Gj9X553T38.1																																																							
Gj9X58T26.1																																																							
Gj9X663T34.1																																																							
Gj9X695T23.1																																																							
Gj9X738T36.1																																																							
Gj9X783T55.1																																																							
Gj9X820T103.1																																																							
Gj9X895T37.1																																																							
Gj9X933T119.1																																																							
Gj9X972T80.1																																																							
Gju14560P0T4.1																																																							
Gju7405X0T11.1																																																							
Gj1A110T43.1																																																							
Gj1A157T64.1																																																							
Gj1A1T54.1																																																							
Gj1A25T87.1																																																							
Gj1A344T44.1																																																							
Gj1A410T22.1																																																							
Gj1A452T77.1																																																							
Gj1A481T52.1																																																							
Gj1A504T57.1																																																							
Gj1A51T92.1																																																							
Gj1A56T55.1																																																							
Gj1A8T73.1																																																							
Gj1P106T4.1																																																							
Gj1P17T3.1																																																							
Gj1P252T0.1																																																							
Gj1P451T4.1																																																							
Gj1P494T3.1																																																							
Gj1P523T6.1																																																							
Gj1P70T10.1																																																							
Gj1X103T70.1																																																							
Gj1X164T35.1																																																							
Gj1X218T3.1																																																							
Gj1X275T12.1																																																							
Gj1X351T2.1																																																							
Gj1X411T7.1																																																							
Gj1X452T65.1																																																							
Gj1X481T46.1																																																							
Gj1X90T40.1																																																							
Gj10A156T38.1																																																							
Gj10A202T54.1																																																							
Gj10A239T64.1																																																							
Gj10A257T40.1																																																							
Gj10A276T44.1																																																							
Gj10A289T101.1																																																							
Gj10A300T77.1																																																							
Gj10A60T32.1																																																							
Gj10P107T2.1																																																							
Gj10P192T7.1																																																							
Gj10P247T15.1																																																							
Gj10P280T16.1																																																							
Gj10P39T2.1																																																							
Gj10X119T3.1																																																							
Gj10X172T3.1																																																							
Gj10X208T88.1																																																							
Gj10X240T12.1																																																							
Gj10X270T38.1																																																							
Gj10X49T2.1																																																							
Gj11A16T10.1																																																							
Gj11A231T24.1																																																							
Gj11A278T84.1																																																							
Gj11A310T67.1																																																							
Gj11A336T86.1																																																							
Gj11A356T62.1																																																							
Gj11A376T81.1																																																							
Gj11A395T79.1																																																							
Gj11A408T87.1																																																							
Gj11A421T81.1																																																							
Gj11A434T77.1																																																							
Gj11A86T27.1																																																							
Gj11P150T4.1																																																							
Gj11P257T12.1																																																							
Gj11P310T4.1																																																							
Gj11P35T3.1																																																							
Gj11P391T3.1																																																							
Gj11P420T16.1																																																							
Gj11P64T2.1																																																							
Gj11X131T14.1																																																							
Gj11X199T14.1																																																							
Gj11X247T16.1																																																							
Gj11X291T47.1																																																							
Gj11X32T3.1																																																							
Gj11X365T24.1																																																							
Gj11X405T26.1																																																							
Gj11X47T9.1																																																							
Gj2A11T53.1																																																							
Gj2A19T66.1																																																							
Gj2A336T35.1																																																							
Gj2A356T59.1																																																							
Gj2A371T72.1																																																							
Gj2A385T103.1																																																							
Gj2A398T79.1																																																							
Gj2A422T92.1																																																							
Gj2A450T53.1																																																							
Gj2A481T52.1																																																							
Gj2P101T2.1																																																							
Gj2P19T7.1																																																							
Gj2P302T1.1																																																							
Gj2P359T9.1																																																							
Gj2P384T11.1																																																							
Gj2P421T7.1																																																							
Gj2P479T10.1																																																							
Gj2P73T1.1																																																							
Gj2X20T35.1																																																							
Gj2X293T4.1																																																							
Gj2X340T28.1																																																							
Gj2X382T34.1																																																							
Gj2X409T21.1																																																							
Gj2X446T8.1																																																							
Gj2X495T12.1																																																							
Gj2X84T16.1																																																							
Gj3A173T38.1																																																							
Gj3A23T34.1																																																							
Gj3A285T35.1																																																							
Gj3A302T75.1																																																							
Gj3A317T98.1																																																							
Gj3A332T67.1																																																							
Gj3A347T68.1																																																							
Gj3A61T57.1																																																							
Gj3P175T4.1																																																							
Gj3P281T3.1																																																							
Gj3P30T6.1																																																							
Gj3P336T15.1																																																							
Gj3P4T16.1																																																							
Gj3X162T12.1																																																							
Gj3X213T46.1																																																							
Gj3X305T30.1																																																							
Gj3X336T49.1																																																							
Gj3X84T24.1																																																							
Gj4A127T39.1																																																							
Gj4A170T18.1																																																							
Gj4A227T6.1																																																							
Gj4A292T65.1																																																							
Gj4A348T32.1																																																							
Gj4A401T103.1																																																							
Gj4A439T70.1																																																							
Gj4A474T40.1																																																							
Gj4A493T63.1																																																							
Gj4A50T62.1																																																							
Gj4A83T53.1																																																							
Gj4P120T10.1																																																							
Gj4P163T1.1																																																							
Gj4P36T3.1																																																							
Gj4P432T1.1																																																							
Gj4P47T8.1																																																							
Gj4P509T20.1																																																							
Gj4P74T7.1																																																							
Gj4X109T9.1																																																							
Gj4X14T32.1																																																							
Gj4X196T20.1																																																							
Gj4X269T3.1																																																							
Gj4X340T16.1																																																							
Gj4X386T16.1																																																							
Gj4X422T55.1																																																							
Gj4X475T18.1																																																							
Gj4X59T40.1																																																							
Gj5A131T31.1																																																							
Gj5A294T96.1																																																							
Gj5A331T58.1																																																							
Gj5A372T17.1																																																							
Gj5A57T77.1																																																							
Gj5A91T137.1																																																							
Gj5P149T3.1																																																							
Gj5P253T7.1																																																							
