#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
TuG1812G0300002043	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TuG1812G0300002044	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300001744	dual	dual	mitochondrial	dual	mitochondrial
TuG1812G0300001743	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300001742	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300001961	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300001960	dual	dual	mitochondrial	dual	dual
TuG1812G0300001959	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TuG1812G0300001958	plastid	plastid	plastid	non-organellar	non-organellar
TuG1812G0300001957	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300001542	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TuG1812G0200005186	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TuG1812G0300001256	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300001255	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300001230	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0300001229	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
TuG1812G0300002102	dual	plastid	mitochondrial	plastid	non-organellar
TuG1812G0300002650	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002649	plastid	plastid	non-organellar	non-organellar	non-organellar
TuG1812G0300002674	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002675	plastid	plastid	plastid	plastid	non-organellar
TuG1812G0300002676	plastid	plastid	non-organellar	plastid	non-organellar
TuG1812G0300002677	dual	dual	mitochondrial	non-organellar	N/A
TuG1812G0300002678	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TuG1812G0300002679	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002680	dual	dual	mitochondrial	mitochondrial	N/A
TuG1812G0300001287	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300001286	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
TuG1812G0300001285	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
TuG1812G0300001284	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0300001283	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
TuG1812G0300001282	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300001281	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300001280	dual	dual	plastid	plastid	plastid
TuG1812G0300001279	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002268	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002098	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002099	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300003078	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300003077	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002566	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002567	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0300000722	dual	mitochondrial	plastid	non-organellar	non-organellar
TuG1812G0300000721	dual	plastid	mitochondrial	non-organellar	non-organellar
TuG1812G0300000720	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300000719	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TuG1812G0600004196	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0600004195	dual	mitochondrial	plastid	non-organellar	non-organellar
TuG1812G0600004198	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TuG1812G0300004790	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TuG1812G0300004789	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
TuG1812G0300004788	plastid	plastid	plastid	plastid	plastid
TuG1812G0300002672	dual	dual	mitochondrial	plastid	non-organellar
TuG1812G0200004864	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200004865	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200004866	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200004397	plastid	plastid	plastid	plastid	non-organellar
TuG1812G0200004398	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TuG1812G0200004468	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0200004389	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TuG1812G0400001915	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200004317	dual	dual	mitochondrial	plastid	non-organellar
TuG1812G0200004318	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200003545	dual	mitochondrial	plastid	non-organellar	non-organellar
TuG1812G0200003571	dual	dual	plastid	plastid	plastid
TuG1812G0200003570	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0200003744	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200003745	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002510	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
TuG1812G0200004640	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200004641	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TuG1812G0200004642	dual	mitochondrial	mitochondrial	non-organellar	plastid
TuG1812G0200004643	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200004644	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
TuG1812G0200004645	dual	dual	mitochondrial	mitochondrial	non-organellar
TuG1812G0200004646	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200004647	plastid	plastid	plastid	plastid	plastid
TuG1812G0200005833	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200005831	dual	dual	plastid	non-organellar	non-organellar
TuG1812G0300002723	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
TuG1812G0300002724	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
TuG1812G0300002725	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002709	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002548	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002549	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002129	mitochondrial	non-organellar	mitochondrial	mitochondrial	N/A
TuG1812G0300002128	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002127	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
TuG1812G0300002126	plastid	non-organellar	plastid	non-organellar	N/A
TuG1812G0300003160	dual	dual	mitochondrial	dual	non-organellar
TuG1812G0300003348	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300003347	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TuG1812G0300002429	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002430	plastid	plastid	plastid	plastid	non-organellar
TuG1812G0300002431	plastid	non-organellar	non-organellar	plastid	non-organellar
TuG1812G0300002518	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002282	dual	dual	plastid	plastid	N/A
TuG1812G0300002281	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002321	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002244	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002529	plastid	non-organellar	plastid	plastid	non-organellar
TuG1812G0300003245	dual	dual	non-organellar	mitochondrial	non-organellar
TuG1812G0300003244	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300003243	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300003304	plastid	plastid	plastid	non-organellar	non-organellar
TuG1812G0300003305	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TuG1812G0300003306	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300003307	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300003308	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300003309	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002770	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002771	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002772	dual	dual	non-organellar	non-organellar	non-organellar
TuG1812G0300002388	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
TuG1812G0300002387	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
TuG1812G0300002261	plastid	plastid	non-organellar	plastid	non-organellar
TuG1812G0300002355	plastid	plastid	plastid	plastid	N/A
TuG1812G0300002470	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002471	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002472	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002272	plastid	plastid	plastid	plastid	plastid
TuG1812G0300004402	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0300004401	dual	dual	mitochondrial	mitochondrial	non-organellar
TuG1812G0300002426	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002367	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TuG1812G0300002758	plastid	plastid	non-organellar	plastid	non-organellar
TuG1812G0300002262	dual	dual	plastid	plastid	mitochondrial
TuG1812G0300002812	dual	dual	mitochondrial	mitochondrial	mitochondrial
TuG1812G0300002817	plastid	non-organellar	non-organellar	plastid	plastid
TuG1812G0300002818	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002819	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002616	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002617	dual	dual	plastid	plastid	non-organellar
TuG1812G0300002618	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TuG1812G0300002619	dual	dual	plastid	plastid	dual
TuG1812G0300002620	plastid	plastid	non-organellar	non-organellar	non-organellar
TuG1812G0300002511	plastid	non-organellar	plastid	non-organellar	N/A
TuG1812G0300002512	plastid	non-organellar	plastid	non-organellar	plastid
TuG1812G0300002495	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0300002215	plastid	plastid	plastid	non-organellar	non-organellar
TuG1812G0300002585	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002390	dual	dual	mitochondrial	dual	plastid
TuG1812G0300002389	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002509	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002197	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002198	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002247	dual	dual	plastid	plastid	non-organellar
TuG1812G0300002400	plastid	plastid	non-organellar	non-organellar	non-organellar
TuG1812G0300002399	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0300002488	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
TuG1812G0300005404	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TuG1812G0300005403	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TuG1812G0300005402	dual	dual	plastid	plastid	plastid
TuG1812G0300005401	dual	non-organellar	mitochondrial	plastid	non-organellar
TuG1812G0300005400	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300005399	dual	plastid	plastid	mitochondrial	N/A
TuG1812G0300005398	dual	dual	mitochondrial	dual	mitochondrial
TuG1812G0300005397	plastid	plastid	plastid	non-organellar	N/A
TuG1812G0300005396	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
TuG1812G0300005603	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TuG1812G0300005247	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300005245	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300005246	plastid	plastid	plastid	non-organellar	non-organellar
TuG1812G0300005244	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300005243	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
TuG1812G0300005242	plastid	non-organellar	plastid	non-organellar	N/A
TuG1812G0300005241	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300005249	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300005239	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002337	plastid	plastid	plastid	non-organellar	non-organellar
TuG1812G0300002338	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002046	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
TuG1812G0300002045	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TuG1812G0300002594	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0300002595	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TuG1812G0300001990	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300003154	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TuG1812G0300000521	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300000520	plastid	plastid	plastid	plastid	plastid
TuG1812G0300000519	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300000518	plastid	plastid	plastid	plastid	non-organellar
TuG1812G0300000515	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0300000514	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0300000513	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TuG1812G0300000657	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300000658	plastid	plastid	plastid	plastid	plastid
TuG1812G0300000554	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002584	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002582	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002583	dual	dual	plastid	plastid	non-organellar
TuG1812G0300002581	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
TuG1812G0300002580	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
TuG1812G0300002579	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002340	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002341	dual	dual	non-organellar	non-organellar	non-organellar
TuG1812G0300002342	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
TuG1812G0300002644	dual	plastid	mitochondrial	non-organellar	plastid
TuG1812G0300002603	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002604	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002605	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TuG1812G0300002606	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002769	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0300002768	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
TuG1812G0300002767	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
TuG1812G0300002766	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002325	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002534	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
TuG1812G0300002535	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002536	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
TuG1812G0300002537	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002449	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002206	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TuG1812G0300002207	dual	dual	mitochondrial	mitochondrial	non-organellar
TuG1812G0300002208	dual	mitochondrial	plastid	non-organellar	non-organellar
TuG1812G0500001688	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TuG1812G0500001689	plastid	non-organellar	plastid	plastid	non-organellar
TuG1812G0500001690	dual	dual	mitochondrial	non-organellar	non-organellar
TuG1812G0500001691	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0500001692	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002172	plastid	plastid	non-organellar	non-organellar	non-organellar
TuG1812G0300001769	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300001768	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002496	dual	dual	plastid	non-organellar	N/A
TuG1812G0300002497	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002498	plastid	plastid	plastid	plastid	N/A
TuG1812G0300002441	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002440	dual	dual	mitochondrial	mitochondrial	non-organellar
TuG1812G0300002343	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TuG1812G0300002508	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300003036	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300003035	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300001167	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300000994	dual	dual	mitochondrial	dual	dual
TuG1812G0300000995	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300000996	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300000997	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
TuG1812G0300002394	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002103	dual	dual	mitochondrial	dual	mitochondrial
TuG1812G0300002104	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002105	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002106	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002362	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002361	dual	dual	plastid	plastid	non-organellar
TuG1812G0300003330	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0300001671	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
TuG1812G0300001672	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300001673	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TuG1812G0300003208	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300003209	dual	dual	non-organellar	non-organellar	non-organellar
TuG1812G0300003210	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0300003211	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300003203	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TuG1812G0300003202	dual	mitochondrial	plastid	non-organellar	N/A
TuG1812G0300003201	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0300001874	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300001875	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300001876	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300001877	dual	dual	non-organellar	plastid	N/A
TuG1812G0300001878	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300001879	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002162	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TuG1812G0300002161	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002160	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0700002039	dual	non-organellar	mitochondrial	plastid	non-organellar
TuG1812G0700002040	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0700002041	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0700002042	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TuG1812G0300001782	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300001781	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0300002119	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0300002118	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
TuG1812G0300002560	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TuG1812G0300002561	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002630	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002638	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002174	dual	mitochondrial	non-organellar	plastid	non-organellar
TuG1812G0300002111	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TuG1812G0300002112	plastid	plastid	plastid	non-organellar	plastid
TuG1812G0300002113	dual	dual	plastid	mitochondrial	N/A
TuG1812G0300002114	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002115	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002116	dual	dual	plastid	plastid	dual
TuG1812G0300002117	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002469	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002642	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002144	dual	plastid	mitochondrial	plastid	N/A
TuG1812G0300002145	dual	plastid	mitochondrial	plastid	N/A
TuG1812G0300002148	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002146	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002147	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002483	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002265	plastid	plastid	non-organellar	plastid	non-organellar
TuG1812G0500001966	dual	dual	mitochondrial	dual	plastid
TuG1812G0300002196	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002305	plastid	plastid	plastid	plastid	non-organellar
TuG1812G0300002515	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
TuG1812G0300002576	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002311	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002410	dual	dual	plastid	plastid	non-organellar
TuG1812G0300002662	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TuG1812G0300002663	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
TuG1812G0300002664	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300000920	dual	dual	mitochondrial	mitochondrial	non-organellar
TuG1812G0300002277	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002278	dual	mitochondrial	plastid	non-organellar	N/A
TuG1812G0300002279	dual	dual	mitochondrial	mitochondrial	non-organellar
TuG1812G0300002280	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TuG1812G0300002216	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002464	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002463	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002462	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002461	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002559	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002558	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002557	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002556	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TuG1812G0300002555	dual	mitochondrial	plastid	non-organellar	non-organellar
TuG1812G0300002554	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
TuG1812G0300002553	dual	dual	mitochondrial	dual	dual
TuG1812G0300002322	dual	dual	plastid	mitochondrial	non-organellar
TuG1812G0300002659	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
TuG1812G0300002444	dual	plastid	mitochondrial	non-organellar	non-organellar
TuG1812G0300002443	dual	dual	plastid	plastid	non-organellar
TuG1812G0300002243	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TuG1812G0300002242	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002241	dual	dual	mitochondrial	mitochondrial	mitochondrial
TuG1812G0300002240	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002239	dual	dual	mitochondrial	mitochondrial	N/A
TuG1812G0300002238	dual	plastid	mitochondrial	plastid	N/A
TuG1812G0300002237	dual	dual	mitochondrial	dual	non-organellar
TuG1812G0300002236	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002637	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002640	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002577	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002781	dual	dual	non-organellar	non-organellar	non-organellar
TuG1812G0300002782	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002783	dual	dual	mitochondrial	plastid	N/A
TuG1812G0300002514	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300001384	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002450	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
TuG1812G0300001276	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300001277	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300001278	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300001807	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0300002249	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002697	dual	dual	plastid	plastid	plastid
TuG1812G0600003386	dual	dual	plastid	plastid	non-organellar
TuG1812G0300002122	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002123	plastid	plastid	non-organellar	plastid	non-organellar
TuG1812G0300002124	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002125	plastid	plastid	non-organellar	non-organellar	non-organellar
TuG1812G0300002528	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TuG1812G0300002259	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002665	dual	dual	non-organellar	non-organellar	non-organellar
TuG1812G0300002666	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
TuG1812G0300002226	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
TuG1812G0300002451	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0300002137	dual	dual	mitochondrial	non-organellar	non-organellar
