Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
TuG1812G0400000793																																																							
TuG1812G0400000794																																																							
TuG1812G0400000796																																																							
TuG1812G0400001562																																																							
TuG1812G0400001561																																																							
TuG1812G0400001251																																																							
TuG1812G0400001170																																																							
TuG1812G0400001166																																																							
TuG1812G0400001167																																																							
TuG1812G0400001168																																																							
TuG1812G0400002000																																																							
TuG1812G0400002001																																																							
TuG1812G0400001319																																																							
TuG1812G0400001248																																																							
TuG1812G0400001272																																																							
TuG1812G0400001273																																																							
TuG1812G0400001274																																																							
TuG1812G0400001331																																																							
TuG1812G0400001276																																																							
TuG1812G0400001277																																																							
TuG1812G0400001278																																																							
TuG1812G0400001279																																																							
TuG1812G0400001280																																																							
TuG1812G0400001281																																																							
TuG1812G0400001282																																																							
TuG1812G0400001283																																																							
TuG1812G0400001284																																																							
TuG1812G0400001285																																																							
TuG1812G0400001286																																																							
TuG1812G0400001287																																																							
TuG1812G0400001288																																																							
TuG1812G0400003261																																																							
TuG1812G0400003257																																																							
TuG1812G0400003256																																																							
TuG1812G0400003255																																																							
TuG1812G0400003254																																																							
TuG1812G0400002788																																																							
TuG1812G0400002856																																																							
TuG1812G0400002857																																																							
TuG1812G0400002858																																																							
TuG1812G0400002074																																																							
TuG1812G0400001162																																																							
TuG1812G0400001163																																																							
TuG1812G0400001164																																																							
TuG1812G0400001241																																																							
TuG1812G0400001266																																																							
TuG1812G0400001267																																																							
TuG1812G0400001268																																																							
TuG1812G0400001269																																																							
TuG1812G0400001270																																																							
TuG1812G0400001271																																																							
TuG1812G0400000876																																																							
TuG1812G0400000875																																																							
TuG1812G0400000666																																																							
TuG1812G0400001173																																																							
TuG1812G0400001174																																																							
TuG1812G0400001175																																																							
TuG1812G0400001176																																																							
TuG1812G0400001177																																																							
TuG1812G0400001320																																																							
TuG1812G0400001987																																																							
TuG1812G0400001988																																																							
TuG1812G0400001989																																																							
TuG1812G0400002403																																																							
TuG1812G0400002404																																																							
TuG1812G0400002405																																																							
TuG1812G0400002407																																																							
TuG1812G0400002408																																																							
TuG1812G0400002409																																																							
TuG1812G0400002444																																																							
TuG1812G0400002443																																																							
TuG1812G0400002442																																																							
TuG1812G0400002473																																																							
TuG1812G0400002537																																																							
TuG1812G0400002536																																																							
TuG1812G0400002535																																																							
TuG1812G0400002419																																																							
TuG1812G0400002420																																																							
TuG1812G0400002421																																																							
TuG1812G0400002417																																																							
TuG1812G0400002418																																																							
TuG1812G0400003808																																																							
TuG1812G0400003809																																																							
TuG1812G0400003810																																																							
TuG1812G0400003811																																																							
TuG1812G0400003812																																																							
TuG1812G0400003813																																																							
TuG1812G0400003814																																																							
TuG1812G0400003815																																																							
TuG1812G0400003816																																																							
TuG1812G0400003817																																																							
TuG1812G0400003818																																																							
TuG1812G0400003819																																																							
TuG1812G0400003820																																																							
TuG1812G0400003821																																																							
TuG1812G0400001397																																																							
TuG1812G0400001966																																																							
TuG1812G0400001965																																																							
TuG1812G0400001964																																																							
TuG1812G0400001962																																																							
TuG1812G0400001963																																																							
TuG1812G0400001961																																																							
TuG1812G0400001339																																																							
TuG1812G0400002062																																																							
TuG1812G0400002106																																																							
TuG1812G0400002107																																																							
TuG1812G0400003797																																																							
TuG1812G0400003796																																																							
TuG1812G0400001201																																																							
TuG1812G0400001200																																																							
TuG1812G0400001199																																																							
TuG1812G0400001198																																																							
TuG1812G0400001589																																																							
TuG1812G0400001588																																																							
TuG1812G0400001587																																																							
TuG1812G0400001586																																																							
TuG1812G0400001585																																																							
TuG1812G0400002138																																																							
TuG1812G0400002139																																																							
TuG1812G0400002140																																																							
TuG1812G0400002141																																																							
TuG1812G0400002142																																																							
TuG1812G0400001205																																																							
TuG1812G0400001204																																																							
TuG1812G0400001203																																																							
TuG1812G0400001202																																																							
TuG1812G0400000438																																																							
TuG1812G0400000437																																																							
TuG1812G0400000436																																																							
TuG1812G0400000435																																																							
TuG1812G0400001165																																																							
TuG1812G0400001179																																																							
TuG1812G0400002091																																																							
TuG1812G0400001525																																																							
TuG1812G0400001978																																																							
TuG1812G0400002354																																																							
TuG1812G0400001923																																																							
TuG1812G0400001925																																																							
TuG1812G0400001926																																																							
TuG1812G0400001927																																																							
TuG1812G0400001559																																																							
TuG1812G0400001913																																																							
TuG1812G0400001537																																																							
TuG1812G0400001538																																																							
TuG1812G0400002086																																																							
TuG1812G0400002087																																																							
TuG1812G0400002084																																																							
TuG1812G0400002085																																																							
TuG1812G0400002070																																																							
TuG1812G0400002071																																																							
TuG1812G0400002072																																																							
TuG1812G0400002073																																																							
TuG1812G0400002032																																																							
TuG1812G0400002019																																																							
TuG1812G0400002020																																																							
TuG1812G0400000934																																																							
TuG1812G0400000933																																																							
TuG1812G0400000935																																																							
TuG1812G0400001031																																																							
TuG1812G0400001124																																																							
TuG1812G0400001123																																																							
TuG1812G0400001122																																																							
TuG1812G0400001121																																																							
TuG1812G0400001120																																																							
TuG1812G0400001052																																																							
TuG1812G0400001051																																																							
TuG1812G0400001050																																																							
TuG1812G0400001049																																																							
TuG1812G0400001048																																																							
TuG1812G0400001047																																																							
TuG1812G0400001046																																																							
TuG1812G0400002457																																																							
TuG1812G0400002459																																																							
TuG1812G0400001666																																																							
TuG1812G0400002051																																																							
TuG1812G0400001897																																																							
TuG1812G0400001323																																																							
TuG1812G0400001322																																																							
TuG1812G0400001321																																																							
TuG1812G0400001992																																																							
TuG1812G0400001993																																																							
TuG1812G0400001739																																																							
TuG1812G0400001184																																																							
TuG1812G0400001186																																																							
TuG1812G0400001187																																																							
TuG1812G0700001045																																																							
TuG1812G0400001616																																																							
TuG1812G0400000837																																																							
TuG1812G0400001731																																																							
TuG1812G0400001730																																																							
TuG1812G0100001537																																																							
TuG1812G0400003646																																																							
TuG1812G0400003645																																																							
TuG1812G0400003644																																																							
TuG1812G0400001825																																																							
TuG1812G0400001422																																																							
TuG1812G0400001424																																																							
TuG1812G0400002049																																																							
TuG1812G0400003969																																																							
TuG1812G0400003971																																																							
TuG1812G0400003972																																																							
TuG1812G0400003973																																																							
TuG1812G0400001878																																																							
TuG1812G0400001740																																																							
TuG1812G0400003976																																																							
TuG1812G0400003975																																																							
TuG1812G0500001687																																																							
TuG1812G0500001686																																																							
TuG1812G0500001685																																																							
TuG1812G0400000028																																																							
TuG1812G0400000029																																																							
TuG1812G0400001529																																																							
TuG1812G0400001528																																																							
TuG1812G0400001527																																																							
TuG1812G0400002124																																																							
TuG1812G0400000925																																																							
TuG1812G0400000924																																																							
TuG1812G0400000923																																																							
TuG1812G0400000922																																																							
TuG1812G0400000921																																																							
TuG1812G0400000920																																																							
TuG1812G0400000919																																																							
TuG1812G0400000918																																																							
TuG1812G0400003940																																																							
TuG1812G0400003941																																																							
TuG1812G0700004855																																																							
TuG1812G0700004856																																																							
TuG1812G0400001160																																																							
TuG1812G0400001161																																																							
TuG1812G0400001337																																																							
TuG1812G0400001157																																																							
TuG1812G0400001158																																																							
TuG1812G0400003766																																																							
TuG1812G0400003764																																																							
TuG1812G0400003763																																																							
TuG1812G0400003762																																																							
TuG1812G0400003761																																																							
TuG1812G0400003760																																																							
TuG1812G0400003759																																																							
TuG1812G0400003758																																																							
TuG1812G0400003757																																																							
TuG1812G0400003756																																																							
TuG1812G0400003755																																																							
TuG1812G0400001154																																																							
TuG1812G0400001155																																																							
TuG1812G0400001156																																																							
TuG1812G0400001067																																																							
TuG1812G0400001074																																																							
TuG1812G0400001075																																																							
TuG1812G0400001076																																																							
TuG1812G0400001077																																																							
TuG1812G0400001078																																																							
TuG1812G0400001079																																																							
TuG1812G0400001080																																																							
TuG1812G0400001334																																																							
TuG1812G0400001336																																																							
TuG1812G0400001240																																																							
TuG1812G0200004648																																																							
TuG1812G0400001383																																																							
TuG1812G0400001141																																																							
TuG1812G0400001143																																																							
TuG1812G0400002229																																																							
TuG1812G0400003380																																																							
TuG1812G0400003379																																																							
TuG1812G0400003378																																																							
TuG1812G0400000129																																																							
TuG1812G0400000130																																																							
TuG1812G0400002280																																																							
TuG1812G0400002281																																																							
TuG1812G0400002283																																																							
TuG1812G0400002284																																																							
TuG1812G0400002285																																																							
TuG1812G0400002398																																																							
TuG1812G0400002399																																																							
TuG1812G0400002400																																																							
TuG1812G0400002269																																																							
TuG1812G0400002268																																																							
TuG1812G0400002267																																																							
TuG1812G0400002266																																																							
TuG1812G0400002237																																																							
TuG1812G0400002238																																																							
TuG1812G0400002253																																																							
TuG1812G0400002252																																																							
TuG1812G0400002254																																																							
TuG1812G0400002255																																																							
TuG1812G0400002256																																																							
TuG1812G0400002257																																																							
TuG1812G0400002247																																																							
TuG1812G0400002248																																																							
TuG1812G0400002249																																																							
TuG1812G0400002250																																																							
TuG1812G0400002251																																																							
TuG1812G0400002290																																																							
TuG1812G0400002289																																																							
TuG1812G0400002246																																																							
TuG1812G0400002239																																																							
TuG1812G0400002240																																																							
TuG1812G0400002241																																																							
TuG1812G0400002242																																																							
TuG1812G0400002228																																																							
TuG1812G0400001658																																																							
TuG1812G0400001659																																																							
TuG1812G0400001660																																																							
TuG1812G0400002002																																																							
TuG1812G0400002003																																																							
TuG1812G0400002004																																																							
TuG1812G0400001661																																																							
TuG1812G0400002244																																																							
TuG1812G0400003581																																																							
TuG1812G0400003580																																																							
TuG1812G0400002632																																																							
TuG1812G0400002631																																																							
TuG1812G0400002630																																																							
TuG1812G0400002825																																																							
TuG1812G0400002812																																																							
TuG1812G0400002837																																																							
TuG1812G0400002772																																																							
TuG1812G0400002217																																																							
TuG1812G0400002216																																																							
TuG1812G0400002215																																																							
TuG1812G0400002214																																																							
TuG1812G0400002243																																																							
TuG1812G0400002270																																																							
TuG1812G0400002164																																																							
TuG1812G0400002163																																																							
TuG1812G0400002162																																																							
TuG1812G0400001501																																																							
TuG1812G0400001500																																																							
TuG1812G0400001057																																																							
TuG1812G0400001096																																																							
TuG1812G0400001095																																																							
TuG1812G0400001059																																																							
TuG1812G0400000214																																																							
TuG1812G0400000215																																																							
TuG1812G0400000216																																																							
TuG1812G0400001125																																																							
TuG1812G0400001126																																																							
TuG1812G0400000896																																																							
TuG1812G0400000897																																																							
TuG1812G0400000898																																																							
TuG1812G0400000899																																																							
TuG1812G0400000900																																																							
TuG1812G0400000901																																																							
TuG1812G0400003220																																																							
TuG1812G0100001769																																																							
TuG1812G0400001111																																																							
TuG1812G0400001110																																																							
TuG1812G0400001109																																																							
TuG1812G0400001108																																																							
TuG1812G0400001107																																																							
TuG1812G0400001106																																																							
TuG1812G0400001105																																																							
TuG1812G0400001104																																																							
TuG1812G0400001053																																																							
TuG1812G0400001054																																																							
TuG1812G0400001056																																																							
TuG1812G0400000926																																																							
TuG1812G0400000927																																																							
TuG1812G0400000928																																																							
TuG1812G0400000929																																																							
TuG1812G0400000930																																																							
TuG1812G0400000931																																																							
TuG1812G0400001119																																																							
TuG1812G0400001147																																																							
TuG1812G0400001103																																																							
TuG1812G0400001045																																																							
TuG1812G0400001044																																																							
TuG1812G0400001042																																																							
TuG1812G0400001041																																																							
TuG1812G0400001040																																																							
TuG1812G0400001039																																																							
TuG1812G0400004009																																																							
TuG1812G0400000022																																																							
TuG1812G0400000023																																																							
TuG1812G0400000024																																																							
TuG1812G0400000025																																																							
TuG1812G0400000916																																																							
TuG1812G0400000917																																																							
TuG1812G0400001118																																																							
TuG1812G0400001100																																																							
TuG1812G0400001102																																																							
TuG1812G0400000884																																																							
TuG1812G0400000885																																																							
TuG1812G0400001030																																																							
TuG1812G0400001029																																																							
TuG1812G0400000973																																																							
TuG1812G0400000972																																																							
TuG1812G0400000971																																																							
TuG1812G0400000970																																																							
TuG1812G0400000887																																																							
TuG1812G0400000886																																																							
TuG1812G0400000976																																																							
TuG1812G0400000959																																																							
TuG1812G0400000958																																																							
TuG1812G0400000957																																																							
TuG1812G0400000956																																																							
TuG1812G0400000955																																																							
TuG1812G0400000954																																																							
TuG1812G0400000813																																																							
TuG1812G0400000982																																																							
TuG1812G0400000814																																																							
TuG1812G0400000815																																																							
TuG1812G0400000816																																																							
TuG1812G0400000691																																																							
TuG1812G0400000692																																																							
TuG1812G0400000693																																																							
TuG1812G0400000694																																																							
TuG1812G0400000695																																																							
TuG1812G0400000963																																																							
TuG1812G0400000965																																																							
TuG1812G0400000966																																																							
TuG1812G0400000967																																																							
TuG1812G0400000872																																																							
TuG1812G0400000644																																																							
TuG1812G0400000705																																																							
TuG1812G0400003189																																																							
TuG1812G0400003188																																																							
TuG1812G0400003187																																																							
TuG1812G0400003186																																																							
TuG1812G0400003185																																																							
TuG1812G0400003184																																																							
TuG1812G0400003183																																																							
TuG1812G0400000824																																																							
TuG1812G0400000823																																																							
TuG1812G0400000822																																																							
TuG1812G0400000821																																																							
TuG1812G0400000820																																																							
TuG1812G0400000819																																																							
TuG1812G0400000818																																																							
TuG1812G0400000817																																																							
TuG1812G0400000839																																																							
TuG1812G0400000838																																																							
TuG1812G0200004918																																																							
TuG1812G0200004919																																																							
TuG1812G0200004920																																																							
TuG1812G0200004921																																																							
TuG1812G0200004922																																																							
TuG1812G0400000863																																																							
TuG1812G0400000873																																																							
TuG1812G0400000908																																																							
TuG1812G0400001549																																																							
TuG1812G0400001550																																																							
TuG1812G0400000998																																																							
TuG1812G0400000999																																																							
TuG1812G0200000278																																																							
TuG1812G0200000277																																																							
TuG1812G0600002703																																																							
TuG1812G0400000975																																																							
TuG1812G0400000770																																																							
TuG1812G0400000771																																																							
TuG1812G0400000772																																																							
TuG1812G0400000773																																																							
TuG1812G0400000942																																																							
TuG1812G0400000831																																																							
TuG1812G0400000832																																																							
TuG1812G0400000833																																																							
TuG1812G0400003433																																																							
TuG1812G0400003434																																																							
TuG1812G0400003435																																																							
TuG1812G0400003437																																																							
TuG1812G0400003436																																																							
TuG1812G0400000902																																																							
TuG1812G0400001027																																																							
TuG1812G0400001028																																																							
TuG1812G0400001025																																																							
TuG1812G0400001026																																																							
TuG1812G0400001005																																																							
TuG1812G0400001006																																																							
TuG1812G0400001007																																																							
TuG1812G0400001008																																																							
TuG1812G0400001009																																																							
TuG1812G0400001010																																																							
TuG1812G0400001011																																																							
TuG1812G0400002516																																																							
TuG1812G0400002515																																																							
TuG1812G0400001012																																																							
TuG1812G0400000684																																																							
TuG1812G0400000883																																																							
TuG1812G0400000881																																																							
TuG1812G0400000880																																																							
TuG1812G0400000879																																																							
TuG1812G0400000853																																																							
TuG1812G0400000854																																																							
TuG1812G0400000871																																																							
TuG1812G0400000869																																																							
TuG1812G0400000868																																																							
TuG1812G0400000867																																																							
TuG1812G0400000681																																																							
TuG1812G0400000682																																																							
TuG1812G0400000683																																																							
TuG1812G0400000981																																																							
TuG1812G0400000952																																																							
TuG1812G0400000951																																																							
TuG1812G0400000950																																																							
TuG1812G0400000953																																																							
TuG1812G0400000864																																																							
TuG1812G0400000865																																																							
TuG1812G0400000866																																																							
TuG1812G0400000849																																																							
TuG1812G0400000850																																																							
TuG1812G0400000642																																																							
TuG1812G0400000641																																																							
TuG1812G0400000640																																																							
TuG1812G0400000639																																																							
TuG1812G0400000638																																																							
TuG1812G0400000636																																																							
TuG1812G0400000635																																																							
TuG1812G0400000830																																																							
TuG1812G0400000829																																																							
TuG1812G0400000828																																																							
TuG1812G0400000827																																																							
TuG1812G0400000826																																																							
TuG1812G0400000825																																																							
TuG1812G0400000812																																																							
TuG1812G0400000650																																																							
TuG1812G0400000651																																																							
TuG1812G0400000652																																																							
TuG1812G0400000653																																																							
TuG1812G0400000907																																																							
TuG1812G0400000906																																																							
TuG1812G0400000905																																																							
TuG1812G0400000904																																																							
TuG1812G0400000903																																																							
TuG1812G0400000861																																																							
TuG1812G0400000860																																																							
TuG1812G0400000949																																																							
TuG1812G0400000805																																																							
TuG1812G0400000804																																																							
TuG1812G0400000803																																																							
TuG1812G0400000802																																																							
TuG1812G0400000801																																																							
TuG1812G0400000800																																																							
TuG1812G0400000799																																																							
TuG1812G0400000798																																																							
TuG1812G0400000797																																																							
TuG1812G0400000786																																																							
TuG1812G0400000785																																																							
TuG1812G0400000784																																																							
TuG1812G0400000852																																																							
TuG1812G0400000851																																																							
TuG1812G0400002475																																																							
TuG1812G0400000943																																																							
TuG1812G0400000944																																																							
TuG1812G0400000774																																																							
TuG1812G0400000775																																																							
TuG1812G0400000776																																																							
TuG1812G0400000777																																																							
TuG1812G0400000779																																																							
TuG1812G0400000781																																																							
TuG1812G0400000782																																																							
TuG1812G0400000783																																																							
TuG1812G0400000788																																																							
TuG1812G0400000787																																																							
TuG1812G0400000789																																																							
TuG1812G0400000759																																																							
TuG1812G0400000761																																																							
TuG1812G0400000763																																																							
TuG1812G0400000764																																																							
TuG1812G0400000765																																																							
TuG1812G0400000766																																																							
TuG1812G0400000767																																																							
TuG1812G0400000768																																																							
TuG1812G0400000769																																																							
TuG1812G0400001977																																																							
TuG1812G0400000891																																																							
TuG1812G0400000892																																																							
TuG1812G0400000893																																																							
TuG1812G0400000894																																																							
TuG1812G0400000895																																																							
TuG1812G0400002385																																																							
TuG1812G0400002293																																																							
TuG1812G0400002294																																																							
TuG1812G0400002296																																																							
TuG1812G0400002297																																																							
TuG1812G0400002298																																																							
TuG1812G0400002299																																																							
TuG1812G0400003614																																																							
TuG1812G0400003613																																																							
TuG1812G0400003496																																																							
TuG1812G0400003497																																																							
TuG1812G0400003498																																																							
TuG1812G0400003499																																																							
TuG1812G0400003500																																																							
TuG1812G0400003502																																																							
TuG1812G0400003501																																																							
TuG1812G0400003504																																																							
TuG1812G0400003505																																																							
TuG1812G0400003506																																																							
TuG1812G0400003507																																																							
TuG1812G0400003508																																																							
TuG1812G0400003509																																																							
TuG1812G0400003510																																																							
TuG1812G0400003511																																																							
TuG1812G0400003512																																																							
TuG1812G0400003513																																																							
TuG1812G0400000643																																																							
TuG1812G0400000646																																																							
TuG1812G0400000647																																																							
TuG1812G0400000633																																																							
TuG1812G0400000634																																																							
TuG1812G0400002816																																																							
TuG1812G0400002817																																																							
TuG1812G0400002818																																																							
TuG1812G0400002819																																																							
TuG1812G0400002820																																																							
TuG1812G0400002821																																																							
TuG1812G0400002822																																																							
TuG1812G0400002823																																																							
TuG1812G0400002824																																																							
